Month,Years,SOFR_3M_Forward,FHLB_3M_Forward,Forward_Spread_bps
167,13.916666666666666,0.045005705919191286,0.06247121104964855,174.65505130457262
168,14.0,0.045005705919191286,0.06247121104964855,174.65505130457262
169,14.083333333333334,0.045005705919191466,0.06247121104964855,174.6550513045708
170,14.166666666666666,0.045005705919191286,0.06247121104964837,174.6550513045708
171,14.25,0.045005705919191466,0.06247121104964837,174.655051304569
172,14.333333333333334,0.045005705919191466,0.06247121104964819,174.65505130456722
173,14.416666666666666,0.04500570591919164,0.062471211049648014,174.65505130456373
174,14.5,0.04500570591919164,0.062471211049648014,174.65505130456373
175,14.583333333333334,0.04500570591919182,0.062471211049648014,174.65505130456194
176,14.666666666666666,0.04500570591919164,0.062471211049648014,174.65505130456373
177,14.75,0.045005705919191466,0.06247121104964819,174.65505130456722
178,14.833333333333334,0.045005705919191466,0.06247121104964837,174.655051304569
179,14.916666666666666,0.045005705919191466,0.06247121104964837,174.655051304569
180,15.0,0.045005705919191466,0.06247121104964819,174.65505130456722
181,15.083333333333334,0.045005705919191466,0.06247121104964819,174.65505130456722
182,15.166666666666666,0.045005705919191466,0.062471211049648014,174.6550513045655
183,15.25,0.045005705919191286,0.062471211049648014,174.65505130456728
184,15.333333333333334,0.045005705919191286,0.062471211049648014,174.65505130456728
185,15.416666666666666,0.045005705919191466,0.06247121104964819,174.65505130456722
186,15.5,0.045005705919191466,0.06247121104964819,174.65505130456722
187,15.583333333333334,0.045005705919191466,0.06247121104964837,174.655051304569
188,15.666666666666666,0.045005705919191286,0.06247121104964819,174.655051304569
189,15.75,0.045005705919191286,0.06247121104964837,174.6550513045708
190,15.833333333333334,0.045005705919191105,0.06247121104964837,174.65505130457262
191,15.916666666666666,0.045005705919191105,0.06247121104964855,174.6550513045744
192,16.0,0.045005705919191105,0.06247121104964837,174.65505130457262
193,16.083333333333332,0.045005705919191466,0.06247121104964855,174.6550513045708
194,16.166666666666668,0.045005705919191466,0.06247121104964837,174.655051304569
195,16.25,0.04500570591919164,0.06247121104964837,174.65505130456728
196,16.333333333333332,0.045005705919191466,0.06247121104964819,174.65505130456722
197,16.416666666666668,0.04500570591919164,0.06247121104964837,174.65505130456728
198,16.5,0.045005705919191466,0.06247121104964837,174.655051304569
199,16.583333333333332,0.045005705919191466,0.06247121104964837,174.655051304569
200,16.666666666666668,0.045005705919191286,0.06247121104964837,174.6550513045708
201,16.75,0.045005705919191286,0.06247121104964819,174.655051304569
202,16.833333333333332,0.045005705919191105,0.06247121104964819,174.6550513045708
203,16.916666666666668,0.045005705919191105,0.06247121104964819,174.6550513045708
204,17.0,0.045005705919191286,0.06247121104964819,174.655051304569
205,17.083333333333332,0.045005705919191286,0.06247121104964819,174.655051304569
206,17.166666666666668,0.045005705919191466,0.06247121104964819,174.65505130456722
207,17.25,0.045005705919191466,0.06247121104964819,174.65505130456722
208,17.333333333333332,0.045005705919191466,0.06247121104964819,174.65505130456722
209,17.416666666666668,0.045005705919191286,0.06247121104964819,174.655051304569
210,17.5,0.045005705919191286,0.06247121104964819,174.655051304569
211,17.583333333333332,0.045005705919191286,0.06247121104964837,174.6550513045708
212,17.666666666666668,0.045005705919191286,0.06247121104964837,174.6550513045708
213,17.75,0.045005705919191286,0.06247121104964837,174.6550513045708
214,17.833333333333332,0.045005705919191286,0.06247121104964837,174.6550513045708
215,17.916666666666668,0.045005705919191286,0.06247121104964837,174.6550513045708
216,18.0,0.045005705919191466,0.06247121104964837,174.655051304569
217,18.083333333333332,0.045005705919191466,0.06247121104964837,174.655051304569
218,18.166666666666668,0.045005705919191466,0.06247121104964837,174.655051304569
219,18.25,0.045005705919191466,0.06247121104964837,174.655051304569
220,18.333333333333332,0.045005705919191466,0.06247121104964837,174.655051304569
221,18.416666666666668,0.045005705919191286,0.06247121104964837,174.6550513045708
222,18.5,0.045005705919191466,0.06247121104964855,174.6550513045708
223,18.583333333333332,0.045005705919191466,0.06247121104964855,174.6550513045708
224,18.666666666666668,0.045005705919191286,0.06247121104964855,174.65505130457262
225,18.75,0.045005705919191286,0.06247121104964819,174.655051304569
226,18.833333333333332,0.045005705919191286,0.062471211049648014,174.65505130456728
227,18.916666666666668,0.045005705919191286,0.06247121104964783,174.6550513045655
228,19.0,0.045005705919191286,0.062471211049648014,174.65505130456728
229,19.083333333333332,0.045005705919191466,0.06247121104964819,174.65505130456722
230,19.166666666666668,0.045005705919191466,0.06247121104964855,174.6550513045708
231,19.25,0.045005705919191466,0.06247121104964872,174.65505130457257
232,19.333333333333332,0.045005705919191286,0.06247121104964855,174.65505130457262
233,19.416666666666668,0.045005705919191466,0.06247121104964819,174.65505130456722
234,19.5,0.04500570591919164,0.06247121104964783,174.65505130456194
235,19.583333333333332,0.04500570591919164,0.06247121104964783,174.65505130456194
236,19.666666666666668,0.04474371288162508,0.0622822062510334,175.38493369408317
237,19.75,0.044219811652295424,0.06190424062065656,176.84428968361135
238,19.833333333333332,0.04343408704952854,0.06133735811514107,179.03271065612535
239,19.916666666666668,0.042648362446761824,0.060770475609625584,181.2211316286376
240,20.0,0.041862637843995285,0.06020359310410974,183.40955260114455
241,20.083333333333332,0.04133890627879531,0.05982571539720834,184.8680911841303
242,20.166666666666668,0.04107708290535843,0.05963679852206951,185.59715616711082
243,20.25,0.04107708290535861,0.05963679852206934,185.59715616710727
